Dataset,Target Name,RA (J2000),Dec (J2000),Ref,Start Time,Stop Time,Exp Time,Instrument,Apertures,Filters/Gratings,Central Wavelength,Proposal ID,Release Date,Preview Name,Scan Type,High-Level Science Products,Ang Sep (')
string,string,ra,dec,integer,datetime,datetime,float,string,string,string,float,integer,datetime,string,string,integer,float
U28N0201T,IRAS1833-2357,18 36 24.998,-23 55 12.45,9,1994-04-07 15:04:17,1994-04-07 15:19:17,900.000,WFPC2 ,PC1-FIX,F502N,5012.000,5404,1995-04-07 23:18:25,U28N0201T,,,0.954
U28N0202T,IRAS1833-2357,18 36 24.998,-23 55 12.45,9,1994-04-07 15:22:17,1994-04-07 15:37:17,900.000,WFPC2 ,PC1-FIX,F502N,5012.000,5404,1995-04-07 23:23:54,U28N0202T,,,0.954
U28N0203T,IRAS1833-2357,18 36 24.998,-23 55 12.45,9,1994-04-07 16:33:17,1994-04-07 16:48:17,900.000,WFPC2 ,PC1-FIX,F502N,5012.000,5404,1995-04-07 23:29:17,U28N0203T,,,0.954
U28N0204T,IRAS1833-2357,18 36 24.998,-23 55 12.45,9,1994-04-07 16:51:17,1994-04-07 17:06:17,900.000,WFPC2 ,PC1-FIX,F502N,5012.000,5404,1995-04-07 23:34:41,U28N0204T,,,0.954
U2DS0201T,NGC6656,18 36 26.444,-23 54 08.12,6,1995-03-19 10:45:16,1995-03-19 10:45:56,40.000,WFPC2 ,PC1-FIX,F439W,4311.000,5344,1996-03-20 02:00:18,U2DS0201T,,,0.592
U2DS0202T,NGC6656,18 36 26.444,-23 54 08.12,6,1995-03-19 10:47:17,1995-03-19 10:53:57,400.000,WFPC2 ,PC1-FIX,F439W,4311.000,5344,1996-03-20 02:04:46,U2DS0202T,,,0.592
U2DS0203T,NGC6656,18 36 26.444,-23 54 08.12,6,1995-03-19 10:56:17,1995-03-19 11:02:57,400.000,WFPC2 ,PC1-FIX,F439W,4311.000,5344,1996-03-20 02:09:14,U2DS0203T,,,0.592
U2DS0204T,NGC6656,18 36 26.444,-23 54 08.12,6,1995-03-19 11:06:16,1995-03-19 11:06:26,10.000,WFPC2 ,PC1-FIX,F675W,6717.000,5344,1996-03-20 02:13:36,U2DS0204T,,,0.592
U2DS0205T,NGC6656,18 36 26.444,-23 54 08.12,6,1995-03-19 11:08:16,1995-03-19 11:09:56,100.000,WFPC2 ,PC1-FIX,F675W,6717.000,5344,1996-03-20 02:18:00,U2DS0205T,,,0.592
U2DS0206T,NGC6656,18 36 26.444,-23 54 08.12,6,1995-03-19 11:11:16,1995-03-19 11:12:56,100.000,WFPC2 ,PC1-FIX,F675W,6717.000,5344,1996-03-20 02:22:44,U2DS0206T,,,0.592
U2DS0207T,NGC6656,18 36 26.444,-23 54 08.12,6,1995-03-19 11:15:16,1995-03-19 11:17:16,120.000,WFPC2 ,PC1-FIX,F656N,6564.000,5344,1996-03-20 02:27:31,U2DS0207T,,,0.592
U2DS0208T,NGC6656,18 36 26.444,-23 54 08.12,6,1995-03-19 12:11:17,1995-03-19 12:29:37,1100.000,WFPC2 ,PC1-FIX,F656N,6564.000,5344,1996-03-20 02:32:46,U2DS0208T,,,0.592
U2DS0209T,NGC6656,18 36 26.444,-23 54 08.12,6,1995-03-19 12:32:17,1995-03-19 12:50:37,1100.000,WFPC2 ,PC1-FIX,F656N,6564.000,5344,1996-03-20 02:37:29,U2DS0209T,,,0.592
U2DS020AT,NGC6656,18 36 26.444,-23 54 08.12,6,1995-03-19 13:48:17,1995-03-19 14:06:37,1100.000,WFPC2 ,PC1-FIX,F656N,6564.000,5344,1996-03-20 02:42:12,U2DS020AT,,,0.592
U5330101R,NGC6656,18 36 28.207,-23 53 19.15,13,1999-02-22 21:14:13,1999-02-22 21:18:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-02-23 03:50:59,U5330101R,,,1.373
U5330102R,NGC6656,18 36 28.207,-23 53 19.15,13,1999-02-22 21:20:13,1999-02-22 21:24:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-02-23 03:51:51,U5330102R,,,1.373
U5330103R,NGC6656,18 36 21.356,-23 53 43.59,13,1999-02-22 21:29:13,1999-02-22 21:33:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-02-23 03:54:55,U5330103R,,,0.813
U5330104R,NGC6656,18 36 21.356,-23 53 43.59,13,1999-02-22 21:35:13,1999-02-22 21:39:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-02-23 03:56:00,U5330104R,,,0.813
U5330105R,NGC6656,18 36 25.861,-23 55 14.17,13,1999-02-22 21:44:13,1999-02-22 21:48:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-02-23 03:52:45,U5330105R,,,1.048
U5330106R,NGC6656,18 36 25.861,-23 55 14.17,13,1999-02-22 21:50:13,1999-02-22 21:54:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-02-23 03:53:33,U5330106R,,,1.048
U5330201R,NGC6656,18 36 28.207,-23 53 19.15,13,1999-02-25 15:33:13,1999-02-25 15:37:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-02-26 13:32:25,U5330201R,,,1.373
U5330202R,NGC6656,18 36 28.207,-23 53 19.15,13,1999-02-25 15:39:13,1999-02-25 15:43:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-02-26 13:26:07,U5330202R,,,1.373
U5330203R,NGC6656,18 36 21.356,-23 53 43.59,13,1999-02-25 16:55:13,1999-02-25 16:59:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-02-26 13:30:22,U5330203R,,,0.813
U5330204M,NGC6656,18 36 21.356,-23 53 43.59,13,1999-02-25 17:01:13,1999-02-25 17:05:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-02-26 13:39:40,U5330204M,,,0.813
U5330205R,NGC6656,18 36 25.861,-23 55 14.17,13,1999-02-25 17:10:13,1999-02-25 17:14:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-02-26 13:38:59,U5330205R,,,1.048
U5330206R,NGC6656,18 36 25.861,-23 55 14.17,13,1999-02-25 17:16:13,1999-02-25 17:20:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-02-26 13:35:28,U5330206R,,,1.048
U5330301R,NGC6656,18 36 28.207,-23 53 19.15,13,1999-02-28 22:19:13,1999-02-28 22:23:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-02-29 16:52:48,U5330301R,,,1.373
U5330302R,NGC6656,18 36 28.207,-23 53 19.15,13,1999-02-28 22:25:13,1999-02-28 22:29:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-02-29 16:52:42,U5330302R,,,1.373
U5330303M,NGC6656,18 36 21.356,-23 53 43.59,13,1999-02-28 22:34:13,1999-02-28 22:38:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-02-29 17:09:39,U5330303M,,,0.813
U5330304R,NGC6656,18 36 21.356,-23 53 43.59,13,1999-02-28 22:40:13,1999-02-28 22:44:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-02-29 17:08:33,U5330304R,,,0.813
U5330305R,NGC6656,18 36 25.861,-23 55 14.17,13,1999-02-28 22:49:13,1999-02-28 22:53:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-02-29 17:05:41,U5330305R,,,1.048
U5330306R,NGC6656,18 36 25.861,-23 55 14.17,13,1999-02-28 22:55:13,1999-02-28 22:59:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-02-29 17:06:28,U5330306R,,,1.048
U5330401R,NGC6656,18 36 28.207,-23 53 19.15,13,1999-03-03 19:56:13,1999-03-03 20:00:33,260.000,WFPC2 ,PC1-FIX,F606W,5997.000,7615,2000-03-03 01:54:36,U5330401R,,,1.373
U5330402R,NGC6656,18 36 28.207,-23 53 19.15,13,1999-03-03 20:02:13,1999-03-03 20:06:33,260.000,WFPC2 ,PC1-FIX,F606W,5997.000,7615,2000-03-03 02:01:22,U5330402R,,,1.373
U5330403R,NGC6656,18 36 21.356,-23 53 43.59,13,1999-03-03 20:11:13,1999-03-03 20:15:33,260.000,WFPC2 ,PC1-FIX,F606W,5997.000,7615,2000-03-03 02:05:00,U5330403R,,,0.813
U5330404R,NGC6656,18 36 21.356,-23 53 43.59,13,1999-03-03 20:17:13,1999-03-03 20:21:33,260.000,WFPC2 ,PC1-FIX,F606W,5997.000,7615,2000-03-03 02:03:51,U5330404R,,,0.813
U5330405R,NGC6656,18 36 25.861,-23 55 14.17,13,1999-03-03 21:14:13,1999-03-03 21:18:33,260.000,WFPC2 ,PC1-FIX,F606W,5997.000,7615,2000-03-03 02:02:34,U5330405R,,,1.048
U5330406R,NGC6656,18 36 25.861,-23 55 14.17,13,1999-03-03 21:20:13,1999-03-03 21:24:33,260.000,WFPC2 ,PC1-FIX,F606W,5997.000,7615,2000-03-03 01:59:47,U5330406R,,,1.048
U5330501R,NGC6656,18 36 28.207,-23 53 19.15,13,1999-03-06 16:57:13,1999-03-06 17:01:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-03-05 23:46:04,U5330501R,,,1.373
U5330502R,NGC6656,18 36 28.207,-23 53 19.15,13,1999-03-06 17:03:13,1999-03-06 17:07:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-03-05 23:40:15,U5330502R,,,1.373
U5330503R,NGC6656,18 36 21.356,-23 53 43.59,13,1999-03-06 17:12:13,1999-03-06 17:16:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-03-05 23:37:47,U5330503R,,,0.813
U5330504R,NGC6656,18 36 21.356,-23 53 43.59,13,1999-03-06 17:18:13,1999-03-06 17:22:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-03-05 23:45:05,U5330504R,,,0.813
U5330505R,NGC6656,18 36 25.861,-23 55 14.17,13,1999-03-06 17:27:13,1999-03-06 17:31:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-03-05 23:44:09,U5330505R,,,1.048
U5330506R,NGC6656,18 36 25.861,-23 55 14.17,13,1999-03-06 17:33:13,1999-03-06 17:37:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-03-05 23:38:12,U5330506R,,,1.048
U5330601R,NGC6656,18 36 28.207,-23 53 19.15,13,1999-03-09 22:38:13,1999-03-09 22:42:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-03-09 14:22:20,U5330601R,,,1.373
U5330602R,NGC6656,18 36 28.207,-23 53 19.15,13,1999-03-09 22:44:13,1999-03-09 22:48:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-03-09 14:24:05,U5330602R,,,1.373
U5330603R,NGC6656,18 36 21.356,-23 53 43.59,13,1999-03-09 22:53:13,1999-03-09 22:57:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-03-09 14:27:46,U5330603R,,,0.813
U5330604R,NGC6656,18 36 21.356,-23 53 43.59,13,1999-03-09 22:59:13,1999-03-09 23:03:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-03-09 14:30:24,U5330604R,,,0.813
U5330605R,NGC6656,18 36 25.861,-23 55 14.17,13,1999-03-10 00:00:13,1999-03-10 00:04:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-03-09 14:27:47,U5330605R,,,1.048
U5330606R,NGC6656,18 36 25.861,-23 55 14.17,13,1999-03-10 00:06:13,1999-03-10 00:10:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-03-09 14:29:09,U5330606R,,,1.048
U5330701R,NGC6656,18 36 28.207,-23 53 19.15,13,1999-03-12 18:02:13,1999-03-12 18:06:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-03-12 01:07:47,U5330701R,,,1.373
U5330702R,NGC6656,18 36 28.207,-23 53 19.15,13,1999-03-12 18:08:13,1999-03-12 18:12:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-03-12 00:57:52,U5330702R,,,1.373
U5330703R,NGC6656,18 36 21.356,-23 53 43.59,13,1999-03-12 18:17:13,1999-03-12 18:21:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-03-12 01:04:04,U5330703R,,,0.813
U5330704R,NGC6656,18 36 21.356,-23 53 43.59,13,1999-03-12 18:23:13,1999-03-12 18:27:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-03-12 01:14:50,U5330704R,,,0.813
U5330705R,NGC6656,18 36 25.861,-23 55 14.17,13,1999-03-12 18:32:13,1999-03-12 18:36:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-03-12 01:08:28,U5330705R,,,1.048
U5330706R,NGC6656,18 36 25.861,-23 55 14.17,13,1999-03-12 18:38:13,1999-03-12 18:42:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-03-12 01:11:26,U5330706R,,,1.048
U5330801R,NGC6656,18 36 28.244,-23 53 18.93,13,1999-03-13 15:32:13,1999-03-13 15:36:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-03-12 18:39:08,U5330801R,,,1.381
U5330802R,NGC6656,18 36 28.244,-23 53 18.93,13,1999-03-13 15:38:13,1999-03-13 15:42:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-03-12 18:39:27,U5330802R,,,1.381
U5330803R,NGC6656,18 36 21.394,-23 53 43.38,13,1999-03-13 16:34:13,1999-03-13 16:38:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-03-12 22:54:28,U5330803R,,,0.809
U5330804R,NGC6656,18 36 21.394,-23 53 43.38,13,1999-03-13 16:40:13,1999-03-13 16:44:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-03-12 22:58:14,U5330804R,,,0.809
U5330805R,NGC6656,18 36 25.898,-23 55 13.96,13,1999-03-13 16:49:13,1999-03-13 16:53:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-03-12 22:59:01,U5330805R,,,1.048
U5330806R,NGC6656,18 36 25.898,-23 55 13.96,13,1999-03-13 16:55:13,1999-03-13 16:59:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-03-12 22:56:04,U5330806R,,,1.048
U5330901R,NGC6656,18 36 28.284,-23 53 19.07,13,1999-03-13 19:49:13,1999-03-13 19:53:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-03-12 22:57:34,U5330901R,,,1.386
U5330902R,NGC6656,18 36 28.284,-23 53 19.07,13,1999-03-13 19:55:13,1999-03-13 19:59:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-03-12 23:04:05,U5330902R,,,1.386
U5330903R,NGC6656,18 36 21.433,-23 53 43.52,13,1999-03-13 20:04:13,1999-03-13 20:08:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-03-12 22:59:08,U5330903R,,,0.801
U5330904R,NGC6656,18 36 21.433,-23 53 43.52,13,1999-03-13 20:10:13,1999-03-13 20:14:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-03-12 23:00:32,U5330904R,,,0.801
U5330905R,NGC6656,18 36 25.938,-23 55 14.09,13,1999-03-13 20:19:13,1999-03-13 20:23:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-03-12 23:01:55,U5330905R,,,1.054
U5330906R,NGC6656,18 36 25.938,-23 55 14.09,13,1999-03-13 20:25:13,1999-03-13 20:29:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-03-12 23:02:45,U5330906R,,,1.054
U5331001R,NGC6656,18 36 28.246,-23 53 19.29,13,1999-03-14 16:46:13,1999-03-14 16:50:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-03-14 12:46:58,U5331001R,,,1.377
U5331002R,NGC6656,18 36 28.246,-23 53 19.29,13,1999-03-14 16:52:13,1999-03-14 16:56:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-03-14 12:44:17,U5331002R,,,1.377
U5331003R,NGC6656,18 36 21.395,-23 53 43.73,13,1999-03-14 17:01:13,1999-03-14 17:05:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-03-14 12:47:55,U5331003R,,,0.805
U5331004R,NGC6656,18 36 21.395,-23 53 43.73,13,1999-03-14 17:07:13,1999-03-14 17:11:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-03-14 12:49:58,U5331004R,,,0.805
U5331005R,NGC6656,18 36 25.900,-23 55 14.31,13,1999-03-14 17:16:13,1999-03-14 17:20:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-03-14 12:47:46,U5331005R,,,1.053
U5331006R,NGC6656,18 36 25.900,-23 55 14.31,13,1999-03-14 17:22:13,1999-03-14 17:26:33,260.000,WFPC2 ,PC1-FIX,F814W,8012.000,7615,2000-03-14 12:49:12,U5331006R,,,1.053
U5331101R,NGC6656,18 36 28.207,-23 53 19.15,13,1999-03-15 01:08:13,1999-03-15 01:12:33,260.000,WFPC2 ,PC1-FIX,F606W,5997.000,7615,2000-03-14 13:11:29,U5331101R,,,1.373
U5331102R,NGC6656,18 36 28.207,-23 53 19.15,13,1999-03-15 01:14:13,1999-03-15 01:18:33,260.000,WFPC2 ,PC1-FIX,F606W,5997.000,7615,2000-03-14 13:09:09,U5331102R,,,1.373
U5331103R,NGC6656,18 36 21.356,-23 53 43.59,13,1999-03-15 01:23:13,1999-03-15 01:27:33,260.000,WFPC2 ,PC1-FIX,F606W,5997.000,7615,2000-03-14 13:09:36,U5331103R,,,0.813
U5331104R,NGC6656,18 36 21.356,-23 53 43.59,13,1999-03-15 01:29:13,1999-03-15 01:33:33,260.000,WFPC2 ,PC1-FIX,F606W,5997.000,7615,2000-03-14 13:13:56,U5331104R,,,0.813
U5331105R,NGC6656,18 36 25.861,-23 55 14.17,13,1999-03-15 02:42:13,1999-03-15 02:46:33,260.000,WFPC2 ,PC1-FIX,F606W,5997.000,7615,2000-03-14 13:16:22,U5331105R,,,1.048
U5331106R,NGC6656,18 36 25.861,-23 55 14.17,13,1999-03-15 02:48:13,1999-03-15 02:52:33,260.000,WFPC2 ,PC1-FIX,F606W,5997.000,7615,2000-03-14 13:14:27,U5331106R,,,1.048
U5331201R,NGC6656,18 36 28.244,-23 53 18.93,13,1999-03-15 16:57:13,1999-03-15 17:01:33,260.000,WFPC2 ,PC1-FIX,F606W,5997.000,7615,2000-03-14 23:24:53,U5331201R,,,1.381
U5331202R,NGC6656,18 36 28.244,-23 53 18.93,13,1999-03-15 17:03:13,1999-03-15 17:07:33,260.000,WFPC2 ,PC1-FIX,F606W,5997.000,7615,2000-03-14 23:25:52,U5331202R,,,1.381
U5331203R,NGC6656,18 36 21.394,-23 53 43.38,13,1999-03-15 17:12:13,1999-03-15 17:16:33,260.000,WFPC2 ,PC1-FIX,F606W,5997.000,7615,2000-03-14 23:28:46,U5331203R,,,0.809
U5331204R,NGC6656,18 36 21.394,-23 53 43.38,13,1999-03-15 17:18:13,1999-03-15 17:22:33,260.000,WFPC2 ,PC1-FIX,F606W,5997.000,7615,2000-03-14 23:25:32,U5331204R,,,0.809
U5331205R,NGC6656,18 36 25.898,-23 55 13.96,13,1999-03-15 17:27:13,1999-03-15 17:31:33,260.000,WFPC2 ,PC1-FIX,F606W,5997.000,7615,2000-03-14 23:26:51,U5331205R,,,1.048
U5331206R,NGC6656,18 36 25.898,-23 55 13.96,13,1999-03-15 17:33:13,1999-03-15 17:37:33,260.000,WFPC2 ,PC1-FIX,F606W,5997.000,7615,2000-03-14 23:29:49,U5331206R,,,1.048
U5331301R,NGC6656,18 36 28.284,-23 53 19.07,13,1999-03-16 08:01:13,1999-03-16 08:05:33,260.000,WFPC2 ,PC1-FIX,F606W,5997.000,7615,2000-03-15 16:13:15,U5331301R,,,1.386
